Car_ID,Brand,Model,Year,Price_Lakh_INR,Fuel_Type,Transmission,Engine_CC,Mileage_or_Range,Safety_Rating,Airbags,ABS,ESP,Rear_Camera,Driver_Behavior,Road_Risk,Pothole_Risk,Engine_Temperature_C,Battery_Voltage_V,Brake_Condition,Tire_Pressure_PSI,Oil_Health_Percent,Maintenance_Risk,Maintenance_Risk_Score,Accident_Risk,Accident_Risk_Score,Overall_Safety_Score,Recommendation_Score,Recommendation
4465,Mahindra,Scorpio,2024,8.01,Petrol,Manual,1197,16.3,3,2,Yes,No,Yes,Calm,Low,0.18,93.1,12.52,Moderate,30.2,53.6,Low,20.609050741887536,Low,15.006475005998645,47,54.595,Consider
4466,Hyundai,Exter,2023,9.05,Diesel,Automatic,1498,22.4,4,4,Yes,Yes,Yes,Normal,Medium,0.11,81.4,12.8,Good,27.1,88.6,Low,0.0,Low,20.488835273258122,81,75.81,Highly Recommended
4467,Honda,Amaze,2021,6.87,Diesel,Manual,1498,21.5,4,4,Yes,Yes,Yes,Aggressive,Medium,0.2,91.9,11.84,Good,26.2,76.4,Low,28.14238660614602,Medium,38.20399487622659,70,65.725,Recommended
4468,Tata,Altroz,2020,14.12,Electric,Automatic,0,352.6,4,6,Yes,Yes,No,Normal,Low,0.1,91.1,11.77,Poor,36.3,100.0,Low,32.54259189360551,Medium,31.885122239860376,61,74.6725,Recommended
4469,Mahindra,Thar,2023,17.64,Electric,Automatic,0,358.7,4,4,Yes,No,Yes,Aggressive,Low,0.13,85.4,12.37,Good,33.6,70.5,Low,10.850407041524132,Low,19.709034967207813,64,82.25125,Highly Recommended
4470,Volkswagen,Taigun,2024,14.7,Petrol,Manual,1290,17.2,5,4,Yes,Yes,Yes,Normal,High,0.44,79.5,11.88,Moderate,33.3,86.5,Low,24.14641810832489,Medium,41.52793196680594,72,65.97999999999999,Recommended
4471,Volkswagen,Virtus,2025,15.87,Diesel,Manual,2198,18.1,3,6,Yes,No,No,Calm,Low,0.09,85.8,12.5,Moderate,31.2,73.3,Low,14.434132151172063,Low,10.716575514252018,57,53.365,Consider
4472,Maruti Suzuki,Brezza,2025,8.73,CNG,Manual,1498,25.1,4,6,Yes,Yes,Yes,Aggressive,High,0.23,94.5,11.88,Good,29.4,71.6,Low,31.626514440555876,Medium,51.50960688579195,69,69.815,Recommended
4473,Toyota,Glanza,2022,12.47,Petrol,Manual,2198,15.4,5,6,Yes,Yes,Yes,Normal,Medium,0.21,82.1,11.79,Good,30.6,80.5,Low,31.378194651972994,Low,20.476459329977683,88,72.91,Recommended
4474,Renault,Kiger,2022,9.25,CNG,Manual,1290,22.3,5,6,Yes,Yes,Yes,Calm,Low,0.13,85.0,12.98,Good,34.2,72.3,Low,5.210368413511055,Low,9.073463099742277,96,81.545,Highly Recommended
4475,Kia,Sonet,2019,10.3,CNG,Automatic,998,23.3,4,6,Yes,Yes,No,Calm,Medium,0.15,90.0,12.24,Moderate,30.4,100.0,Low,0.0,Low,24.543491269118093,77,72.145,Recommended
4476,Honda,City,2020,11.97,Petrol,Manual,1997,22.5,5,4,Yes,Yes,Yes,Normal,Medium,0.24,96.2,12.67,Good,29.0,66.2,Low,16.00397410703292,Low,26.029538177663298,84,72.17500000000001,Recommended
4477,Tata,Nexon,2019,11.01,Petrol,Automatic,1498,22.6,5,2,Yes,Yes,No,Aggressive,Low,0.05,87.3,13.23,Good,30.2,92.6,Low,0.0,Low,11.52401639727811,88,72.99000000000001,Recommended
4478,Renault,Kwid,2021,6.2,Diesel,Automatic,1199,22.0,5,6,Yes,Yes,Yes,Normal,Low,0.09,93.6,12.6,Moderate,34.8,74.3,Low,3.9586153036096263,Low,21.764895589747404,86,78.0,Highly Recommended
4479,Honda,Elevate,2026,19.75,Diesel,Manual,1199,17.1,4,6,Yes,Yes,Yes,Risky,Low,0.08,88.6,12.66,Good,28.8,91.8,Low,7.805770097948074,Medium,37.54068082290939,78,68.66499999999999,Recommended
4480,Kia,Sonet,2020,11.0,Petrol,Automatic,1199,13.8,4,4,Yes,Yes,Yes,Normal,Low,0.11,85.5,12.39,Good,36.1,49.1,Low,30.40622058282351,Low,21.581941088488314,76,72.27000000000001,Recommended
4481,Tata,Altroz,2024,10.62,Petrol,Automatic,1197,20.4,3,7,Yes,No,Yes,Normal,Low,0.0,88.3,12.26,Moderate,32.0,52.7,Low,15.125859557477158,Low,12.294780612438354,58,65.16,Recommended
4482,Toyota,Hyryder,2019,14.6,Petrol,Manual,1197,18.6,5,4,Yes,Yes,Yes,Normal,Medium,0.41,88.7,12.63,Good,34.3,79.9,Low,6.370792388115872,Low,24.712754424015063,86,72.49000000000001,Recommended
4483,Tata,Curvv,2022,14.26,CNG,Automatic,2198,26.2,4,2,Yes,Yes,Yes,Normal,Low,0.12,92.1,13.55,Good,32.6,82.3,Low,5.353966427721392,Low,9.434903223180456,80,79.93,Highly Recommended
4484,Kia,Seltos,2020,9.82,Petrol,Manual,2198,21.1,4,4,Yes,Yes,Yes,Normal,High,0.5,89.4,12.97,Good,30.2,76.2,Low,7.302609115484593,Medium,45.70166480656147,71,66.11500000000001,Recommended
4485,Maruti Suzuki,Dzire,2023,9.87,Electric,Automatic,0,344.2,4,6,Yes,Yes,No,Normal,Medium,0.18,77.7,12.0,Good,33.2,69.2,Low,25.82977765098365,Low,16.983079819996387,82,83.8075,Highly Recommended
4486,Toyota,Hyryder,2023,13.83,Petrol,Automatic,1597,14.2,4,6,Yes,Yes,Yes,Normal,High,0.23,89.2,12.35,Good,37.8,63.6,Low,9.076052140812429,Medium,37.74787760915543,77,72.78,Recommended
4487,Tata,Punch,2019,8.84,Electric,Automatic,0,306.4,4,2,Yes,Yes,Yes,Normal,Low,0.11,82.7,12.23,Good,33.6,72.5,Low,14.708377082641967,Low,16.534874815649054,76,85.69,Highly Recommended
4488,Volkswagen,Virtus,2024,11.28,Diesel,Automatic,1197,24.6,4,6,Yes,Yes,Yes,Aggressive,Medium,0.14,97.3,13.05,Good,34.4,70.1,Low,7.017830258151399,Medium,30.708245344562258,80,75.69,Highly Recommended
4489,Kia,Sonet,2021,7.98,Petrol,Automatic,2198,12.2,4,6,Yes,Yes,No,Calm,Low,0.15,88.8,13.01,Good,31.3,92.0,Low,0.0,Low,12.173245915156572,88,71.43,Recommended
4490,Tata,Nexon,2023,13.1,CNG,Manual,1997,29.1,5,2,Yes,No,No,Normal,Low,0.21,79.5,12.39,Moderate,37.9,68.3,Low,10.842114050693462,Low,10.969390139433871,66,63.065,Recommended
4491,Skoda,Slavia,2023,9.45,Diesel,Manual,1497,23.5,4,6,Yes,Yes,Yes,Risky,Low,0.31,83.7,12.85,Moderate,34.2,83.2,Low,0.0,Medium,44.00016511009357,71,66.475,Recommended
4492,Skoda,Kushaq,2023,10.33,Petrol,Manual,1997,10.0,5,7,Yes,Yes,Yes,Normal,Medium,0.27,82.2,11.75,Good,31.1,80.5,Low,9.873727185124068,Low,24.23046944978596,92,73.9,Recommended
4493,Mahindra,XUV700,2022,15.78,Electric,Automatic,0,350.4,4,4,Yes,Yes,Yes,Aggressive,Medium,0.2,95.4,11.96,Good,30.6,50.0,Medium,45.38721162455643,Medium,30.65589735730125,70,84.64,Highly Recommended
4494,Renault,Triber,2022,13.56,CNG,Manual,1997,23.5,4,2,Yes,Yes,Yes,Normal,Medium,0.2,92.8,12.38,Good,30.8,65.2,Low,13.227032044292494,Low,22.28361669969205,74,71.825,Recommended
4495,Skoda,Kushaq,2019,5.88,CNG,Manual,1597,21.0,4,6,Yes,Yes,Yes,Calm,Medium,0.12,86.8,12.33,Good,32.3,58.8,Low,17.630443975296977,Low,13.461533764046097,85,76.4,Highly Recommended
4496,Skoda,Slavia,2022,12.48,CNG,Manual,1997,21.8,3,6,Yes,No,Yes,Normal,Low,0.19,92.9,11.56,Good,34.0,66.4,Medium,42.59111509325334,Low,17.705419313678895,56,63.47,Recommended
4497,Tata,Curvv,2020,12.41,Electric,Manual,0,339.2,3,2,Yes,No,No,Normal,Low,0.19,88.0,12.04,Good,35.8,69.4,Low,33.559772107313414,Low,15.000392455946264,51,64.67,Recommended
4498,Mahindra,Scorpio,2025,13.42,Petrol,Manual,1997,18.4,4,6,Yes,Yes,Yes,Normal,High,0.28,80.7,12.43,Good,27.8,58.5,Low,13.924692530345535,Medium,35.94443127958136,77,68.41,Recommended
4499,Honda,Amaze,2023,8.84,Petrol,Manual,998,20.1,3,4,Yes,No,No,Normal,Low,0.05,99.5,11.97,Good,31.6,87.8,Low,24.789632511644296,Low,7.494422978527953,59,54.565,Consider
4500,Tata,Harrier,2021,19.51,Electric,Manual,0,328.4,4,2,Yes,Yes,Yes,Normal,High,0.35,95.6,11.47,Poor,33.8,79.2,Medium,46.84531242698952,Medium,52.257195034841146,44,67.11500000000001,Recommended
4501,Hyundai,Verna,2023,6.82,Diesel,Manual,1199,16.3,5,4,Yes,Yes,Yes,Calm,High,0.42,83.1,13.24,Good,29.4,96.6,Low,0.0,Medium,31.203264926406977,85,71.695,Recommended
4502,Kia,Sonet,2020,9.12,CNG,Manual,1498,17.8,4,6,Yes,No,Yes,Normal,Low,0.25,82.2,12.32,Poor,25.0,74.5,Low,28.52523680836713,Medium,31.257567474839114,47,58.82,Consider
4503,Maruti Suzuki,Brezza,2023,10.51,Diesel,Manual,1199,15.0,5,6,Yes,Yes,Yes,Normal,Medium,0.17,87.0,11.85,Moderate,27.7,46.1,Medium,43.28192238872546,Low,25.722417721900964,79,68.80000000000001,Recommended
4504,Volkswagen,Taigun,2024,11.84,Petrol,Automatic,1290,22.9,4,6,Yes,Yes,No,Normal,Low,0.02,79.9,12.08,Good,29.6,70.1,Low,32.14419201606003,Low,4.728411294064343,86,72.135,Recommended
4505,Toyota,Urban Cruiser,2024,14.16,Petrol,Manual,1197,17.6,4,6,Yes,Yes,Yes,Normal,Low,0.13,88.4,12.19,Good,31.8,90.8,Low,2.047184900766946,Low,8.676872002367485,89,73.69,Recommended
4506,Honda,Elevate,2025,13.37,Petrol,Automatic,1997,22.6,5,2,Yes,Yes,Yes,Normal,Medium,0.27,78.1,11.94,Good,35.0,75.4,Low,24.301780928586577,Low,26.621588456674623,79,74.94,Recommended
4507,Volkswagen,Taigun,2025,12.49,Electric,Manual,0,409.2,3,4,Yes,No,No,Aggressive,Low,0.11,71.1,12.41,Good,32.0,98.4,Low,4.615952569094536,Low,21.580254241257368,57,69.65,Recommended
4508,Kia,Sonet,2024,12.99,Diesel,Manual,1597,32.0,5,7,Yes,Yes,Yes,Normal,Low,0.21,91.5,12.96,Good,36.1,90.1,Low,10.08379582069604,Low,14.719139676085733,95,78.55,Highly Recommended
4509,Toyota,Urban Cruiser,2025,10.71,Diesel,Manual,2198,20.6,4,7,Yes,Yes,Yes,Calm,Low,0.1,85.4,12.67,Good,31.2,98.1,Low,2.3218392383636344,Low,9.518466111488674,90,74.59,Recommended
4510,Skoda,Kushaq,2021,12.68,Diesel,Manual,1997,22.8,3,4,Yes,No,Yes,Aggressive,Low,0.17,85.6,12.55,Good,32.1,50.1,Low,19.888486090071055,Low,29.132872370778827,52,57.82,Consider
4511,Kia,Seltos,2026,15.83,Electric,Manual,0,380.1,4,6,Yes,Yes,Yes,Risky,Low,0.01,77.0,12.08,Moderate,32.6,90.5,Low,21.02543058301324,Medium,32.147793370599544,72,81.65375,Highly Recommended
4512,Tata,Altroz,2020,5.53,Diesel,Manual,1199,23.0,3,4,Yes,No,Yes,Normal,Medium,0.19,80.7,12.56,Good,31.9,61.7,Low,19.4209538299367,Low,20.399630165411363,55,59.2,Consider
4513,Hyundai,Creta,2019,10.44,Diesel,Manual,2198,16.0,3,6,Yes,No,Yes,Normal,Low,0.1,97.6,12.56,Good,31.2,93.2,Low,5.385579914355615,Low,13.349713874275764,64,62.2,Recommended
4514,Mahindra,Thar,2021,13.88,Petrol,Manual,998,19.4,5,6,Yes,Yes,Yes,Risky,Medium,0.27,93.4,12.37,Good,30.0,41.2,Low,18.50159013304123,Medium,41.86182891052388,83,71.25999999999999,Recommended
4515,Hyundai,Venue,2020,5.79,Diesel,Manual,1498,15.3,5,2,Yes,Yes,Yes,Risky,Low,0.14,93.5,12.43,Good,29.2,57.5,Low,12.278560403119858,Medium,33.42180265281682,78,68.39500000000001,Recommended
4516,Tata,Nexon,2019,10.86,Petrol,Automatic,1997,17.6,4,2,Yes,Yes,Yes,Calm,Low,0.14,88.5,12.22,Good,35.4,87.1,Low,10.890961581252643,Low,6.764995973588679,80,74.64,Recommended
4517,Kia,Sonet,2026,19.98,Electric,Manual,0,436.1,4,2,Yes,Yes,Yes,Normal,Low,0.06,77.2,12.69,Good,29.9,71.4,Low,17.527673384343764,Low,10.92794853134291,78,85.1,Highly Recommended
4518,Volkswagen,Virtus,2025,9.04,Diesel,Manual,1199,21.4,3,6,Yes,No,Yes,Aggressive,Medium,0.25,100.7,13.18,Good,29.3,63.6,Low,15.683198103684838,Medium,44.73368911771785,51,57.16,Consider
4519,Volkswagen,Virtus,2020,11.96,Electric,Manual,0,353.8,4,2,Yes,Yes,Yes,Calm,Low,0.07,89.6,11.96,Moderate,28.1,85.0,Low,34.290387069177356,Low,16.503828728410436,67,78.4175,Highly Recommended
4520,Toyota,Innova,2024,15.0,CNG,Automatic,2198,26.3,4,2,Yes,Yes,No,Normal,Low,0.0,93.0,12.98,Moderate,31.1,83.2,Low,9.345311550931566,Low,13.734012377113812,72,70.345,Recommended
4521,Skoda,Kushaq,2020,17.26,Electric,Manual,0,367.2,2,2,Yes,No,Yes,Normal,High,0.28,79.8,11.57,Good,30.8,68.8,Medium,36.018163587465025,Medium,36.223591955321254,35,64.52,Recommended
4522,Kia,Seltos,2022,14.59,Petrol,Manual,1290,20.4,4,6,Yes,Yes,No,Normal,Low,0.06,90.2,13.01,Good,32.2,84.1,Low,2.170490623891963,Low,2.461272838921319,91,69.01,Recommended
4523,Tata,Altroz,2019,9.43,CNG,Manual,1497,22.3,5,6,Yes,No,Yes,Aggressive,Medium,0.39,92.2,12.23,Good,32.5,96.2,Low,3.5757238517842724,Medium,36.10632042374206,72,70.745,Recommended
4524,Renault,Triber,2023,7.5,Electric,Manual,0,376.4,5,6,Yes,Yes,Yes,Calm,Low,0.07,81.0,13.19,Good,30.9,74.2,Low,11.557639230829267,Low,5.495435310635482,96,92.315,Highly Recommended
4525,Maruti Suzuki,Dzire,2024,9.57,Petrol,Automatic,1498,15.2,4,6,Yes,Yes,No,Calm,Low,0.11,92.8,12.2,Good,29.4,66.1,Low,12.477130971348593,Low,8.819502393423596,87,71.43,Recommended
4526,Kia,Seltos,2024,15.26,Diesel,Manual,1290,20.0,3,2,Yes,No,Yes,Normal,Low,0.06,91.1,12.44,Moderate,31.0,97.1,Low,0.0,Low,19.908987678263443,48,55.6,Consider
4527,Mahindra,XUV700,2024,14.52,CNG,Manual,1597,22.7,4,2,Yes,Yes,Yes,Normal,Low,0.06,94.5,12.57,Good,29.0,65.2,Low,7.63526843783344,Low,3.6476507354186047,82,75.305,Highly Recommended
4528,Renault,Kiger,2019,7.3,Diesel,Manual,1290,21.4,4,2,Yes,Yes,Yes,Risky,Low,0.04,86.6,11.96,Good,31.6,92.7,Low,18.03626712012026,Medium,36.13367826234707,69,65.25999999999999,Recommended
4529,Toyota,Innova,2022,7.6,Petrol,Automatic,1497,23.7,3,7,Yes,No,Yes,Normal,High,0.32,94.6,12.6,Good,30.8,82.2,Low,0.0,Medium,39.438535811133804,57,65.205,Recommended
4530,Honda,Amaze,2020,12.05,Diesel,Manual,1997,28.9,4,2,Yes,Yes,No,Aggressive,Low,0.05,90.7,12.69,Good,30.2,69.5,Low,20.11356936109801,Low,12.250187483492903,77,63.985,Recommended
4531,Skoda,Slavia,2020,13.18,Petrol,Automatic,2198,18.3,4,2,Yes,Yes,Yes,Normal,Medium,0.38,95.5,12.16,Moderate,32.9,94.5,Low,9.362707556157975,Low,25.797518515240707,68,69.345,Recommended
4532,Hyundai,Creta,2020,9.48,Electric,Manual,0,388.9,5,7,Yes,No,No,Normal,Medium,0.25,86.6,11.97,Good,28.8,94.9,Low,27.673746115319524,Low,19.53900338120956,76,77.78375,Highly Recommended
4533,Honda,Elevate,2024,10.9,CNG,Manual,1497,19.5,3,4,Yes,No,No,Normal,Low,0.01,88.3,12.53,Good,31.4,88.5,Low,7.965592915206569,Low,3.892801259105899,62,59.825,Consider
4534,Tata,Nexon,2023,12.38,Petrol,Manual,1597,16.5,4,6,Yes,No,Yes,Normal,Low,0.11,86.9,12.21,Good,30.9,100.0,Low,0.0,Low,13.072929860907898,72,65.875,Recommended
4535,Tata,Altroz,2026,7.95,Petrol,Manual,1199,15.9,4,2,Yes,Yes,No,Normal,High,0.45,75.2,12.58,Moderate,33.1,68.6,Low,14.067231786653934,Medium,43.90514951661611,61,54.835,Consider
4536,Kia,Seltos,2026,13.74,CNG,Manual,2198,24.0,3,6,Yes,No,No,Aggressive,High,0.44,98.7,13.52,Good,33.7,92.4,Low,6.582191942505059,Medium,49.249529619727156,51,55.55,Consider
4537,Skoda,Kushaq,2025,13.2,Petrol,Automatic,998,13.6,3,6,Yes,No,No,Aggressive,Low,0.06,71.4,12.62,Good,30.1,100.0,Low,9.848232387969071,Low,17.901547617223883,61,59.489999999999995,Consider
4538,Renault,Triber,2019,7.93,Diesel,Manual,1597,21.3,4,6,Yes,Yes,No,Risky,Low,0.11,92.3,12.05,Good,29.9,85.1,Low,25.041157949351863,Medium,35.21843772403228,76,62.395,Recommended
4539,Toyota,Urban Cruiser,2025,17.84,Diesel,Automatic,998,22.3,3,6,Yes,No,No,Normal,Low,0.05,87.0,12.36,Good,30.7,86.4,Low,2.830777046235029,Low,10.842886635987021,65,62.595,Recommended
4540,Toyota,Innova,2022,12.03,Diesel,Automatic,1498,20.2,4,6,Yes,Yes,No,Risky,Medium,0.17,75.9,13.34,Moderate,34.9,62.5,Low,18.51281308962077,High,55.13552413846711,64,61.83,Recommended
4541,Mahindra,Thar,2020,15.51,CNG,Manual,1597,25.8,5,7,Yes,Yes,Yes,Calm,Low,0.18,88.6,13.07,Good,30.7,71.8,Low,6.775865447010872,Low,15.401470421885856,96,82.07,Highly Recommended
4542,Skoda,Slavia,2021,13.84,Diesel,Automatic,2198,19.1,4,6,Yes,Yes,No,Normal,Medium,0.2,81.3,12.0,Good,35.2,84.1,Low,21.221452665537225,Low,14.104111997635485,84,70.665,Recommended
4543,Mahindra,Scorpio,2022,12.9,Petrol,Automatic,1997,17.0,5,2,Yes,Yes,Yes,Normal,High,0.25,83.2,12.22,Good,32.7,94.1,Low,1.9312012140481352,Medium,40.132120868873784,78,73.65,Recommended
4544,Volkswagen,Virtus,2026,11.0,Diesel,Automatic,1199,19.0,5,7,Yes,Yes,No,Aggressive,Medium,0.18,83.2,13.1,Moderate,30.8,100.0,Low,9.097183696057286,Medium,45.509119487387046,79,68.4,Recommended
4545,Renault,Kiger,2020,6.17,Petrol,Manual,1597,17.5,5,2,Yes,Yes,Yes,Normal,Low,0.0,90.7,12.4,Moderate,27.6,87.3,Low,3.328643758445526,Low,16.829311194152446,80,69.625,Recommended
4546,Hyundai,Exter,2026,5.95,Diesel,Manual,1290,21.4,4,4,Yes,Yes,Yes,Calm,Low,0.22,85.0,12.37,Good,33.2,100.0,Low,0.011469971061968863,Low,16.52617989095978,82,71.11,Recommended
4547,Volkswagen,Virtus,2019,14.74,Petrol,Automatic,1197,21.9,4,6,Yes,Yes,Yes,Aggressive,Low,0.06,79.4,12.45,Good,30.7,59.3,Low,10.087102503678304,Low,23.109925328900406,82,76.185,Highly Recommended
4548,Hyundai,i20,2025,13.39,Diesel,Manual,2198,17.1,3,6,Yes,No,Yes,Aggressive,Low,0.11,89.1,12.76,Good,32.1,77.6,Low,6.708216196594219,Low,21.49174280583567,60,60.565,Recommended
4549,Skoda,Slavia,2019,10.81,Diesel,Manual,1497,21.0,4,2,Yes,Yes,Yes,Calm,Medium,0.26,86.2,12.07,Good,33.5,65.5,Medium,37.652760140017406,Low,18.627826826577333,72,66.55,Recommended
4550,Maruti Suzuki,Swift,2020,4.5,Diesel,Automatic,1497,26.1,5,6,Yes,Yes,Yes,Normal,Medium,0.19,99.6,12.6,Good,37.1,92.3,Low,12.036629169837989,Low,23.331162242802133,90,80.41499999999999,Highly Recommended
4551,Mahindra,XUV 3XO,2019,14.54,Diesel,Automatic,1290,22.3,3,6,Yes,No,Yes,Aggressive,Low,0.13,90.1,13.0,Good,33.8,75.8,Low,6.976524058513242,Low,23.061393548597803,60,66.345,Recommended
4552,Toyota,Glanza,2025,15.39,CNG,Manual,998,25.9,5,4,Yes,Yes,Yes,Aggressive,Low,0.07,85.5,12.54,Moderate,29.6,62.5,Low,11.011453715818163,Low,25.0705897089182,80,74.88499999999999,Recommended
4553,Maruti Suzuki,Baleno,2026,4.5,Petrol,Automatic,1498,18.3,5,6,Yes,Yes,Yes,Calm,Low,0.07,82.6,12.9,Good,31.5,54.5,Low,5.236975369512562,Low,7.10946174076404,97,82.395,Highly Recommended
4554,Toyota,Hyryder,2021,6.72,Diesel,Manual,1997,27.0,4,2,Yes,Yes,No,Calm,Low,0.1,93.1,11.42,Good,33.7,61.0,Medium,36.752131794087916,Low,9.109703487953793,75,62.8,Recommended
4555,Volkswagen,Taigun,2023,12.72,Diesel,Manual,1290,19.3,4,6,Yes,Yes,Yes,Normal,Medium,0.15,91.1,12.64,Moderate,33.4,88.6,Low,0.6812834733273929,Low,23.582458231778023,78,68.995,Recommended
4556,Skoda,Slavia,2026,15.8,CNG,Manual,998,26.8,4,4,Yes,Yes,Yes,Aggressive,Low,0.03,85.9,11.85,Good,35.7,80.5,Medium,36.48213072780056,Low,27.28651580894546,73,71.87,Recommended
4557,Honda,Elevate,2023,9.43,Electric,Manual,0,402.5,5,6,Yes,Yes,Yes,Normal,Low,0.21,86.5,13.33,Good,31.4,61.8,Low,17.00463584137347,Low,21.810598724690948,90,90.5,Highly Recommended
4558,Renault,Kiger,2026,6.94,Petrol,Automatic,1290,16.8,5,4,Yes,Yes,Yes,Risky,Low,0.03,83.7,12.7,Good,29.1,70.1,Low,9.072012244630494,Medium,32.641200522157135,83,75.87,Highly Recommended
4559,Hyundai,Venue,2024,14.6,Electric,Manual,0,318.2,4,6,Yes,Yes,Yes,Normal,Medium,0.12,78.7,12.88,Good,32.4,90.8,Low,6.5859854501295905,Low,21.91036498572236,83,84.2825,Highly Recommended
4560,Volkswagen,Taigun,2021,11.5,Diesel,Automatic,1199,21.1,4,7,Yes,Yes,Yes,Calm,High,0.35,85.3,12.98,Good,33.4,55.9,Low,18.431672878993876,Medium,38.5072453163325,78,74.265,Recommended
4561,Tata,Harrier,2024,13.09,Petrol,Automatic,1497,18.3,4,6,Yes,Yes,No,Normal,Medium,0.16,85.3,12.36,Moderate,35.4,86.2,Low,0.6824929990603135,Low,25.49300449225784,77,67.395,Recommended
4562,Kia,Sonet,2024,7.03,Petrol,Automatic,2198,17.1,2,2,Yes,No,Yes,Aggressive,Low,0.0,94.6,13.38,Good,30.8,73.6,Low,15.28950338529164,Low,25.05390481113313,42,57.465,Consider
4563,Mahindra,Scorpio,2020,16.34,Petrol,Automatic,1290,23.6,5,2,Yes,Yes,Yes,Calm,Medium,0.17,98.2,12.25,Poor,32.7,58.1,Medium,45.309428951807504,Low,28.861518588060587,60,66.53999999999999,Recommended
4564,Skoda,Slavia,2023,14.3,Diesel,Automatic,2198,22.4,5,6,Yes,Yes,No,Normal,Low,0.02,94.8,12.55,Good,33.3,44.1,Low,24.26035755829046,Low,13.729780462282898,92,74.75999999999999,Recommended
4565,Volkswagen,Taigun,2023,11.43,CNG,Automatic,998,19.8,5,6,Yes,Yes,Yes,Aggressive,Low,0.24,95.3,12.16,Poor,32.8,65.3,Medium,36.40567815289141,Medium,35.56842435100107,67,73.12,Recommended
4566,Mahindra,Thar,2022,11.65,CNG,Automatic,1497,26.7,3,6,Yes,No,Yes,Aggressive,Medium,0.29,93.8,11.72,Good,34.3,53.8,Low,33.909312210403016,Medium,32.81884617543458,52,67.405,Recommended
4567,Maruti Suzuki,Brezza,2023,4.5,Petrol,Manual,1997,13.3,4,6,Yes,Yes,No,Normal,Low,0.11,82.2,12.3,Moderate,33.9,91.7,Low,0.0,Low,17.27260997745782,80,62.995,Recommended
4568,Volkswagen,Taigun,2020,12.73,Petrol,Automatic,1290,18.9,3,4,Yes,No,Yes,Normal,Low,0.2,85.6,11.72,Moderate,31.8,75.8,Low,32.67253598018849,Low,25.036503902343075,45,59.085,Consider
4569,Mahindra,XUV700,2025,14.71,Petrol,Automatic,1199,16.3,5,4,Yes,Yes,No,Normal,High,0.29,88.8,12.8,Good,32.7,86.4,Low,9.606764470449823,Medium,41.583803373759096,80,68.445,Recommended
4570,Toyota,Urban Cruiser,2019,11.08,Petrol,Automatic,1597,12.5,4,4,Yes,Yes,Yes,Normal,Low,0.21,81.5,11.97,Good,35.4,66.4,Low,31.072309223958385,Low,8.291150984581892,80,73.875,Recommended
4571,Skoda,Slavia,2022,9.96,CNG,Automatic,1199,26.3,4,2,Yes,No,No,Normal,Low,0.18,79.2,12.21,Moderate,35.8,50.8,Low,18.19714084464698,Low,17.87923587910273,54,62.245000000000005,Recommended
4572,Renault,Kiger,2021,8.9,Electric,Automatic,0,384.7,4,6,Yes,Yes,No,Normal,Medium,0.22,95.6,12.25,Good,31.7,74.5,Low,12.531676285322398,Low,24.035581193176796,82,85.32625,Highly Recommended
4573,Toyota,Glanza,2022,9.51,CNG,Manual,2198,28.1,4,6,Yes,Yes,No,Aggressive,Medium,0.2,99.9,12.44,Moderate,29.7,84.1,Low,5.240342455070237,Medium,38.21102966139609,72,65.615,Recommended
4574,Hyundai,Venue,2026,12.15,Electric,Manual,0,320.5,5,6,Yes,No,No,Calm,High,0.49,98.1,12.68,Moderate,32.9,81.4,Low,7.853381433566613,Medium,50.84659964433056,60,68.01875,Recommended
4575,Maruti Suzuki,Brezza,2026,10.23,CNG,Manual,1498,24.5,5,6,Yes,Yes,Yes,Aggressive,Medium,0.18,94.0,12.47,Good,30.6,77.4,Low,10.083941722067191,Low,29.018686283300998,88,78.275,Highly Recommended
4576,Renault,Kwid,2024,5.91,CNG,Automatic,2198,25.2,4,4,Yes,Yes,Yes,Aggressive,Medium,0.24,98.6,12.71,Good,35.1,95.2,Low,10.389199609816522,Medium,36.46451103332579,74,77.08000000000001,Highly Recommended
4577,Honda,City,2020,9.37,Petrol,Automatic,1197,22.2,4,4,Yes,Yes,No,Normal,Medium,0.19,77.0,12.29,Moderate,32.5,74.4,Low,11.148134717183654,Low,29.601377638225074,70,64.83,Recommended
4578,Toyota,Hyryder,2020,17.16,Petrol,Manual,1497,18.0,3,4,Yes,No,No,Aggressive,High,0.28,85.8,13.19,Good,31.2,86.5,Low,13.742598866992171,Medium,49.347053653766146,46,48.4,Consider
4579,Mahindra,XUV 3XO,2026,15.6,Electric,Manual,0,388.8,3,6,Yes,No,Yes,Aggressive,Low,0.12,75.1,12.59,Moderate,33.4,83.6,Low,3.0047923400338297,Low,23.01382343988329,54,73.88,Recommended
4580,Kia,Seltos,2020,14.73,Petrol,Manual,1498,16.7,5,6,Yes,Yes,Yes,Aggressive,High,0.34,74.1,12.63,Good,32.1,100.0,Low,0.0,Medium,50.34244014368391,82,70.405,Recommended
4581,Volkswagen,Virtus,2023,17.53,Diesel,Automatic,1199,21.9,5,6,Yes,Yes,Yes,Aggressive,Low,0.12,95.6,12.12,Good,31.8,76.1,Low,14.107160350599596,Low,28.35418176492268,88,78.88499999999999,Highly Recommended
